label_id	ganglion_id	merged_bilateral_ganglion_id	ganglion_name	ganglion_name_short	gangliaColourScheme
2492	1.0	1.0	palpal ganglia	PG	255-181-131-84
2493	1.0	1.0	palpal ganglia	PG	255-181-131-84
2494	1.0	1.0	palpal ganglia	PG	255-181-131-84
2495	1.0	1.0	palpal ganglia	PG	255-181-131-84
2496	1.0	1.0	palpal ganglia	PG	255-181-131-84
2497	19.0		None	None	None
2498	19.0		None	None	None
2500	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
2501	19.0		None	None	None
2502	1.0	1.0	palpal ganglia	PG	255-181-131-84
2503	1.0	1.0	palpal ganglia	PG	255-181-131-84
2504	18.0	9.0	mushroom bodies	MB	255-161-3-0
2505	18.0	9.0	mushroom bodies	MB	255-161-3-0
2506	18.0	9.0	mushroom bodies	MB	255-161-3-0
2507	18.0	9.0	mushroom bodies	MB	255-161-3-0
2510	19.0		None	None	None
2512	19.0		None	None	None
2514	19.0		None	None	None
2515	19.0		None	None	None
2519	19.0		None	None	None
2521	19.0		None	None	None
2523	19.0		None	None	None
2525	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2526	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2527	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2528	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2529	18.0	9.0	mushroom bodies	MB	255-161-3-0
2530	18.0	9.0	mushroom bodies	MB	255-161-3-0
2531	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2532	18.0	9.0	mushroom bodies	MB	255-161-3-0
2533	18.0	9.0	mushroom bodies	MB	255-161-3-0
2534	18.0	9.0	mushroom bodies	MB	255-161-3-0
2535	19.0		None	None	None
2536	19.0		None	None	None
2537	19.0		None	None	None
2539	19.0		None	None	None
2540	2.0	1.0	palpal ganglia	PG	255-181-131-84
2541	2.0	1.0	palpal ganglia	PG	255-181-131-84
2542	2.0	1.0	palpal ganglia	PG	255-181-131-84
2543	2.0	1.0	palpal ganglia	PG	255-181-131-84
2544	2.0	1.0	palpal ganglia	PG	255-181-131-84
2545	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
2546	2.0	1.0	palpal ganglia	PG	255-181-131-84
2547	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
2548	19.0		None	None	None
2549	19.0		None	None	None
2550	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2551	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2552	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2553	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2554	19.0		None	None	None
2555	9.0	5.0	antennal ganglia	AG	255-138-205-0
2556	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2557	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2558	9.0	5.0	antennal ganglia	AG	255-138-205-0
2559	19.0		None	None	None
2560	19.0		None	None	None
2561	2.0	1.0	palpal ganglia	PG	255-181-131-84
2562	2.0	1.0	palpal ganglia	PG	255-181-131-84
2563	19.0		None	None	None
2564	2.0	1.0	palpal ganglia	PG	255-181-131-84
2565	19.0		None	None	None
2566	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
2567	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2568	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2569	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2570	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2571	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2572	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2573	19.0		None	None	None
2574	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2575	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2576	19.0		None	None	None
2577	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2578	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2579	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2580	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2581	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2582	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2583	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2584	19.0		None	None	None
2585	19.0		None	None	None
2586	19.0		None	None	None
2587	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2588	17.0	9.0	mushroom bodies	MB	255-161-3-0
2589	2.0	1.0	palpal ganglia	PG	255-181-131-84
2590	2.0	1.0	palpal ganglia	PG	255-181-131-84
2591	17.0	9.0	mushroom bodies	MB	255-161-3-0
2592	17.0	9.0	mushroom bodies	MB	255-161-3-0
2593	17.0	9.0	mushroom bodies	MB	255-161-3-0
2594	17.0	9.0	mushroom bodies	MB	255-161-3-0
2595	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2596	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2597	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2598	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2599	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2600	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2601	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2602	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2603	19.0		None	None	None
2604	19.0		None	None	None
2605	19.0		None	None	None
2606	19.0		None	None	None
2607	19.0		None	None	None
2608	19.0		None	None	None
2609	17.0	9.0	mushroom bodies	MB	255-161-3-0
2610	17.0	9.0	mushroom bodies	MB	255-161-3-0
2611	19.0		None	None	None
2612	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2613	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2614	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2615	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2616	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2617	19.0		None	None	None
2618	19.0		None	None	None
2619	19.0		None	None	None
2620	17.0	9.0	mushroom bodies	MB	255-161-3-0
2621	19.0		None	None	None
2622	19.0		None	None	None
2623	17.0	9.0	mushroom bodies	MB	255-161-3-0
2624	17.0	9.0	mushroom bodies	MB	255-161-3-0
2625	17.0	9.0	mushroom bodies	MB	255-161-3-0
2626	17.0	9.0	mushroom bodies	MB	255-161-3-0
2627	17.0	9.0	mushroom bodies	MB	255-161-3-0
2628	19.0		None	None	None
2629	19.0		None	None	None
2630	10.0	5.0	antennal ganglia	AG	255-138-205-0
2631	10.0	5.0	antennal ganglia	AG	255-138-205-0
2632	19.0		None	None	None
2633	17.0	9.0	mushroom bodies	MB	255-161-3-0
2634	19.0		None	None	None
2635	19.0		None	None	None
2636	17.0	9.0	mushroom bodies	MB	255-161-3-0
2638	17.0	9.0	mushroom bodies	MB	255-161-3-0
2639	19.0		None	None	None
2640	19.0		None	None	None
2641	19.0		None	None	None
2643	19.0		None	None	None
2646	19.0		None	None	None
2648	19.0		None	None	None
2649	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
2650	19.0		None	None	None
2651	19.0		None	None	None
2652	19.0		None	None	None
2653	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
2654	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
2655	19.0		None	None	None
2657	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
2658	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
2659	1.0	1.0	palpal ganglia	PG	255-181-131-84
2660	19.0		None	None	None
2661	1.0	1.0	palpal ganglia	PG	255-181-131-84
2662	1.0	1.0	palpal ganglia	PG	255-181-131-84
2663	1.0	1.0	palpal ganglia	PG	255-181-131-84
2664	1.0	1.0	palpal ganglia	PG	255-181-131-84
2665	18.0	9.0	mushroom bodies	MB	255-161-3-0
2666	18.0	9.0	mushroom bodies	MB	255-161-3-0
2667	18.0	9.0	mushroom bodies	MB	255-161-3-0
2668	18.0	9.0	mushroom bodies	MB	255-161-3-0
2670	1.0	1.0	palpal ganglia	PG	255-181-131-84
2671	1.0	1.0	palpal ganglia	PG	255-181-131-84
2672	1.0	1.0	palpal ganglia	PG	255-181-131-84
2673	1.0	1.0	palpal ganglia	PG	255-181-131-84
2674	19.0		None	None	None
2675	18.0	9.0	mushroom bodies	MB	255-161-3-0
2676	19.0		None	None	None
2677	19.0		None	None	None
2682	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
2683	1.0	1.0	palpal ganglia	PG	255-181-131-84
2684	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
2685	1.0	1.0	palpal ganglia	PG	255-181-131-84
2686	19.0		None	None	None
2687	19.0		None	None	None
2688	18.0	9.0	mushroom bodies	MB	255-161-3-0
2689	18.0	9.0	mushroom bodies	MB	255-161-3-0
2690	18.0	9.0	mushroom bodies	MB	255-161-3-0
2691	18.0	9.0	mushroom bodies	MB	255-161-3-0
2692	18.0	9.0	mushroom bodies	MB	255-161-3-0
2693	18.0	9.0	mushroom bodies	MB	255-161-3-0
2694	18.0	9.0	mushroom bodies	MB	255-161-3-0
2695	18.0	9.0	mushroom bodies	MB	255-161-3-0
2696	19.0		None	None	None
2697	19.0		None	None	None
2698	18.0	9.0	mushroom bodies	MB	255-161-3-0
2702	19.0		None	None	None
2703	19.0		None	None	None
2704	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
2705	19.0		None	None	None
2706	14.0	7.0	frontal ganglion	FG	255-15-187-253
2707	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
2708	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2709	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
2710	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2711	19.0		None	None	None
2712	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2713	19.0		None	None	None
2714	18.0	9.0	mushroom bodies	MB	255-161-3-0
2715	19.0		None	None	None
2716	18.0	9.0	mushroom bodies	MB	255-161-3-0
2717	18.0	9.0	mushroom bodies	MB	255-161-3-0
2718	19.0		None	None	None
2719	18.0	9.0	mushroom bodies	MB	255-161-3-0
2720	19.0		None	None	None
2722	2.0	1.0	palpal ganglia	PG	255-181-131-84
2723	2.0	1.0	palpal ganglia	PG	255-181-131-84
2724	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
2725	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
2726	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2727	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2728	19.0		None	None	None
2729	9.0	5.0	antennal ganglia	AG	255-138-205-0
2730	19.0		None	None	None
2731	19.0		None	None	None
2732	19.0		None	None	None
2733	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
2734	2.0	1.0	palpal ganglia	PG	255-181-131-84
2735	2.0	1.0	palpal ganglia	PG	255-181-131-84
2736	19.0		None	None	None
2737	19.0		None	None	None
2738	2.0	1.0	palpal ganglia	PG	255-181-131-84
2739	2.0	1.0	palpal ganglia	PG	255-181-131-84
2740	19.0		None	None	None
2741	2.0	1.0	palpal ganglia	PG	255-181-131-84
2742	17.0	9.0	mushroom bodies	MB	255-161-3-0
2743	17.0	9.0	mushroom bodies	MB	255-161-3-0
2744	19.0		None	None	None
2745	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2746	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2747	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2748	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2749	19.0		None	None	None
2750	19.0		None	None	None
2751	19.0		None	None	None
2752	19.0		None	None	None
2753	2.0	1.0	palpal ganglia	PG	255-181-131-84
2754	2.0	1.0	palpal ganglia	PG	255-181-131-84
2755	19.0		None	None	None
2756	17.0	9.0	mushroom bodies	MB	255-161-3-0
2757	19.0		None	None	None
2758	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2759	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2760	19.0		None	None	None
2761	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2762	19.0		None	None	None
2763	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2764	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2765	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2766	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2767	19.0		None	None	None
2768	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2769	19.0		None	None	None
2770	19.0		None	None	None
2771	17.0	9.0	mushroom bodies	MB	255-161-3-0
2772	19.0		None	None	None
2773	19.0		None	None	None
2774	17.0	9.0	mushroom bodies	MB	255-161-3-0
2775	19.0		None	None	None
2776	17.0	9.0	mushroom bodies	MB	255-161-3-0
2777	17.0	9.0	mushroom bodies	MB	255-161-3-0
2778	17.0	9.0	mushroom bodies	MB	255-161-3-0
2779	17.0	9.0	mushroom bodies	MB	255-161-3-0
2780	17.0	9.0	mushroom bodies	MB	255-161-3-0
2781	17.0	9.0	mushroom bodies	MB	255-161-3-0
2782	17.0	9.0	mushroom bodies	MB	255-161-3-0
2783	17.0	9.0	mushroom bodies	MB	255-161-3-0
2784	19.0		None	None	None
2785	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2786	10.0	5.0	antennal ganglia	AG	255-138-205-0
2787	19.0		None	None	None
2788	10.0	5.0	antennal ganglia	AG	255-138-205-0
2789	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2790	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2791	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2792	19.0		None	None	None
2793	19.0		None	None	None
2794	17.0	9.0	mushroom bodies	MB	255-161-3-0
2795	17.0	9.0	mushroom bodies	MB	255-161-3-0
2796	10.0	5.0	antennal ganglia	AG	255-138-205-0
2797	10.0	5.0	antennal ganglia	AG	255-138-205-0
2798	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2799	19.0		None	None	None
2800	19.0		None	None	None
2801	19.0		None	None	None
2802	17.0	9.0	mushroom bodies	MB	255-161-3-0
2803	19.0		None	None	None
2804	19.0		None	None	None
2805	17.0	9.0	mushroom bodies	MB	255-161-3-0
2806	19.0		None	None	None
2807	17.0	9.0	mushroom bodies	MB	255-161-3-0
2808	17.0	9.0	mushroom bodies	MB	255-161-3-0
2809	19.0		None	None	None
2810	17.0	9.0	mushroom bodies	MB	255-161-3-0
2811	19.0		None	None	None
2813	19.0		None	None	None
2818	19.0		None	None	None
2819	19.0		None	None	None
2820	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
2821	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
2826	19.0		None	None	None
2827	19.0		None	None	None
2828	1.0	1.0	palpal ganglia	PG	255-181-131-84
2829	1.0	1.0	palpal ganglia	PG	255-181-131-84
2830	19.0		None	None	None
2831	1.0	1.0	palpal ganglia	PG	255-181-131-84
2832	1.0	1.0	palpal ganglia	PG	255-181-131-84
2833	1.0	1.0	palpal ganglia	PG	255-181-131-84
2834	1.0	1.0	palpal ganglia	PG	255-181-131-84
2835	19.0		None	None	None
2836	18.0	9.0	mushroom bodies	MB	255-161-3-0
2837	19.0		None	None	None
2839	19.0		None	None	None
2840	1.0	1.0	palpal ganglia	PG	255-181-131-84
2841	1.0	1.0	palpal ganglia	PG	255-181-131-84
2842	18.0	9.0	mushroom bodies	MB	255-161-3-0
2843	1.0	1.0	palpal ganglia	PG	255-181-131-84
2844	18.0	9.0	mushroom bodies	MB	255-161-3-0
2845	18.0	9.0	mushroom bodies	MB	255-161-3-0
2846	18.0	9.0	mushroom bodies	MB	255-161-3-0
2847	18.0	9.0	mushroom bodies	MB	255-161-3-0
2848	18.0	9.0	mushroom bodies	MB	255-161-3-0
2849	18.0	9.0	mushroom bodies	MB	255-161-3-0
2850	19.0		None	None	None
2851	18.0	9.0	mushroom bodies	MB	255-161-3-0
2852	18.0	9.0	mushroom bodies	MB	255-161-3-0
2853	19.0		None	None	None
2854	19.0		None	None	None
2855	19.0		None	None	None
2859	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
2860	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
2861	18.0	9.0	mushroom bodies	MB	255-161-3-0
2862	18.0	9.0	mushroom bodies	MB	255-161-3-0
2863	19.0		None	None	None
2864	18.0	9.0	mushroom bodies	MB	255-161-3-0
2865	18.0	9.0	mushroom bodies	MB	255-161-3-0
2866	19.0		None	None	None
2867	18.0	9.0	mushroom bodies	MB	255-161-3-0
2868	18.0	9.0	mushroom bodies	MB	255-161-3-0
2869	19.0		None	None	None
2870	19.0		None	None	None
2871	19.0		None	None	None
2872	19.0		None	None	None
2873	19.0		None	None	None
2875	19.0		None	None	None
2876	19.0		None	None	None
2877	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2878	18.0	9.0	mushroom bodies	MB	255-161-3-0
2879	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2880	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2881	18.0	9.0	mushroom bodies	MB	255-161-3-0
2882	19.0		None	None	None
2883	19.0		None	None	None
2884	19.0		None	None	None
2885	19.0		None	None	None
2888	2.0	1.0	palpal ganglia	PG	255-181-131-84
2889	2.0	1.0	palpal ganglia	PG	255-181-131-84
2890	2.0	1.0	palpal ganglia	PG	255-181-131-84
2891	19.0		None	None	None
2892	19.0		None	None	None
2893	19.0		None	None	None
2894	19.0		None	None	None
2895	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2896	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2897	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2898	19.0		None	None	None
2899	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2900	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2901	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2902	19.0		None	None	None
2903	9.0	5.0	antennal ganglia	AG	255-138-205-0
2904	9.0	5.0	antennal ganglia	AG	255-138-205-0
2905	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2907	19.0		None	None	None
2908	2.0	1.0	palpal ganglia	PG	255-181-131-84
2909	2.0	1.0	palpal ganglia	PG	255-181-131-84
2910	19.0		None	None	None
2911	2.0	1.0	palpal ganglia	PG	255-181-131-84
2912	17.0	9.0	mushroom bodies	MB	255-161-3-0
2913	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2914	19.0		None	None	None
2915	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2916	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2917	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2918	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2919	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2920	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2921	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2922	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2923	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2924	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2925	19.0		None	None	None
2926	17.0	9.0	mushroom bodies	MB	255-161-3-0
2927	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2928	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2929	19.0		None	None	None
2930	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2931	19.0		None	None	None
2932	19.0		None	None	None
2933	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2934	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2935	7.0	4.0	dorsal ganglion	DG	255-104-60-255
2936	19.0		None	None	None
2938	17.0	9.0	mushroom bodies	MB	255-161-3-0
2939	17.0	9.0	mushroom bodies	MB	255-161-3-0
2940	17.0	9.0	mushroom bodies	MB	255-161-3-0
2941	17.0	9.0	mushroom bodies	MB	255-161-3-0
2942	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2943	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2944	19.0		None	None	None
2945	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2946	19.0		None	None	None
2947	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2948	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2949	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2950	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2951	19.0		None	None	None
2952	19.0		None	None	None
2953	17.0	9.0	mushroom bodies	MB	255-161-3-0
2954	17.0	9.0	mushroom bodies	MB	255-161-3-0
2955	17.0	9.0	mushroom bodies	MB	255-161-3-0
2956	19.0		None	None	None
2957	10.0	5.0	antennal ganglia	AG	255-138-205-0
2958	10.0	5.0	antennal ganglia	AG	255-138-205-0
2959	19.0		None	None	None
2960	19.0		None	None	None
2961	19.0		None	None	None
2962	19.0		None	None	None
2963	17.0	9.0	mushroom bodies	MB	255-161-3-0
2964	17.0	9.0	mushroom bodies	MB	255-161-3-0
2965	19.0		None	None	None
2966	17.0	9.0	mushroom bodies	MB	255-161-3-0
2967	19.0		None	None	None
2968	19.0		None	None	None
2969	8.0	4.0	dorsal ganglion	DG	255-104-60-255
2970	19.0		None	None	None
2971	19.0		None	None	None
2972	19.0		None	None	None
2973	19.0		None	None	None
2974	19.0		None	None	None
2975	19.0		None	None	None
2982	19.0		None	None	None
2983	19.0		None	None	None
2984	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
2985	19.0		None	None	None
2986	19.0		None	None	None
2987	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
2988	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
2990	18.0	9.0	mushroom bodies	MB	255-161-3-0
2991	19.0		None	None	None
2993	19.0		None	None	None
2994	19.0		None	None	None
2995	19.0		None	None	None
2996	1.0	1.0	palpal ganglia	PG	255-181-131-84
2997	19.0		None	None	None
2998	1.0	1.0	palpal ganglia	PG	255-181-131-84
2999	1.0	1.0	palpal ganglia	PG	255-181-131-84
3000	19.0		None	None	None
3001	19.0		None	None	None
3002	19.0		None	None	None
3003	19.0		None	None	None
3004	19.0		None	None	None
3005	19.0		None	None	None
3006	19.0		None	None	None
3009	19.0		None	None	None
3010	1.0	1.0	palpal ganglia	PG	255-181-131-84
3011	19.0		None	None	None
3012	1.0	1.0	palpal ganglia	PG	255-181-131-84
3013	19.0		None	None	None
3014	19.0		None	None	None
3015	1.0	1.0	palpal ganglia	PG	255-181-131-84
3016	19.0		None	None	None
3017	18.0	9.0	mushroom bodies	MB	255-161-3-0
3018	18.0	9.0	mushroom bodies	MB	255-161-3-0
3019	18.0	9.0	mushroom bodies	MB	255-161-3-0
3020	19.0		None	None	None
3021	19.0		None	None	None
3028	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3029	19.0		None	None	None
3030	19.0		None	None	None
3031	18.0	9.0	mushroom bodies	MB	255-161-3-0
3032	18.0	9.0	mushroom bodies	MB	255-161-3-0
3033	18.0	9.0	mushroom bodies	MB	255-161-3-0
3034	18.0	9.0	mushroom bodies	MB	255-161-3-0
3035	18.0	9.0	mushroom bodies	MB	255-161-3-0
3036	18.0	9.0	mushroom bodies	MB	255-161-3-0
3037	18.0	9.0	mushroom bodies	MB	255-161-3-0
3038	18.0	9.0	mushroom bodies	MB	255-161-3-0
3039	19.0		None	None	None
3040	19.0		None	None	None
3041	19.0		None	None	None
3043	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3044	19.0		None	None	None
3046	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3047	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3048	18.0	9.0	mushroom bodies	MB	255-161-3-0
3049	18.0	9.0	mushroom bodies	MB	255-161-3-0
3050	19.0		None	None	None
3051	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3052	19.0		None	None	None
3053	19.0		None	None	None
3054	2.0	1.0	palpal ganglia	PG	255-181-131-84
3055	19.0		None	None	None
3056	2.0	1.0	palpal ganglia	PG	255-181-131-84
3057	2.0	1.0	palpal ganglia	PG	255-181-131-84
3058	19.0		None	None	None
3059	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3060	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3061	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3062	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3063	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3064	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3065	19.0		None	None	None
3066	19.0		None	None	None
3067	19.0		None	None	None
3068	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3069	2.0	1.0	palpal ganglia	PG	255-181-131-84
3070	2.0	1.0	palpal ganglia	PG	255-181-131-84
3071	2.0	1.0	palpal ganglia	PG	255-181-131-84
3072	19.0		None	None	None
3073	17.0	9.0	mushroom bodies	MB	255-161-3-0
3074	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
3075	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3076	19.0		None	None	None
3077	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3078	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3079	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3080	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3081	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3082	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3083	19.0		None	None	None
3084	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
3085	2.0	1.0	palpal ganglia	PG	255-181-131-84
3086	19.0		None	None	None
3087	17.0	9.0	mushroom bodies	MB	255-161-3-0
3088	17.0	9.0	mushroom bodies	MB	255-161-3-0
3089	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3090	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3091	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3092	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3093	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3094	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3095	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3096	19.0		None	None	None
3097	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3098	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3099	7.0	4.0	dorsal ganglion	DG	255-104-60-255
3100	19.0		None	None	None
3101	17.0	9.0	mushroom bodies	MB	255-161-3-0
3102	17.0	9.0	mushroom bodies	MB	255-161-3-0
3103	17.0	9.0	mushroom bodies	MB	255-161-3-0
3104	19.0		None	None	None
3105	17.0	9.0	mushroom bodies	MB	255-161-3-0
3106	17.0	9.0	mushroom bodies	MB	255-161-3-0
3107	17.0	9.0	mushroom bodies	MB	255-161-3-0
3108	17.0	9.0	mushroom bodies	MB	255-161-3-0
3109	17.0	9.0	mushroom bodies	MB	255-161-3-0
3110	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3111	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3112	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3113	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3114	19.0		None	None	None
3115	19.0		None	None	None
3116	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3117	8.0	4.0	dorsal ganglion	DG	255-104-60-255
3118	17.0	9.0	mushroom bodies	MB	255-161-3-0
3119	17.0	9.0	mushroom bodies	MB	255-161-3-0
3120	17.0	9.0	mushroom bodies	MB	255-161-3-0
3121	17.0	9.0	mushroom bodies	MB	255-161-3-0
3122	17.0	9.0	mushroom bodies	MB	255-161-3-0
3123	17.0	9.0	mushroom bodies	MB	255-161-3-0
