label_id	clusters	geneColourScheme
1796	0.0	255-115-102-255
1797	0.0	255-115-102-255
1799	6.0	255-251-118-111
1800	0.0	255-115-102-255
1801	6.0	255-251-118-111
1802	2.0	255-166-250-255
1803	2.0	255-166-250-255
1804	2.0	255-166-250-255
1806	2.0	255-166-250-255
1808	2.0	255-166-250-255
1813	2.0	255-166-250-255
1815	4.0	255-207-149-0
1816	4.0	255-207-149-0
1817	4.0	255-207-149-0
1818	2.0	255-166-250-255
1825	4.0	255-207-149-0
1828	4.0	255-207-149-0
1831	4.0	255-207-149-0
1832	4.0	255-207-149-0
1834	4.0	255-207-149-0
1836	2.0	255-166-250-255
1837	4.0	255-207-149-0
1843	4.0	255-207-149-0
1844	4.0	255-207-149-0
1845	4.0	255-207-149-0
1846	4.0	255-207-149-0
1847	4.0	255-207-149-0
1848	4.0	255-207-149-0
1849	4.0	255-207-149-0
1850	2.0	255-166-250-255
1852	4.0	255-207-149-0
1854	2.0	255-166-250-255
1855	2.0	255-166-250-255
1856	2.0	255-166-250-255
1857	2.0	255-166-250-255
1862	4.0	255-207-149-0
1863	2.0	255-166-250-255
1864	4.0	255-207-149-0
1865	2.0	255-166-250-255
1866	4.0	255-207-149-0
1868	2.0	255-166-250-255
1869	2.0	255-166-250-255
1870	0.0	255-115-102-255
1873	1.0	255-176-26-229
1874	1.0	255-176-26-229
1877	4.0	255-207-149-0
1879	7.0	255-139-83-37
1883	7.0	255-139-83-37
1885	6.0	255-251-118-111
1886	6.0	255-251-118-111
1887	6.0	255-251-118-111
1888	2.0	255-166-250-255
1889	6.0	255-251-118-111
1890	6.0	255-251-118-111
1893	6.0	255-251-118-111
1894	6.0	255-251-118-111
1895	0.0	255-115-102-255
1896	6.0	255-251-118-111
1897	0.0	255-115-102-255
1898	0.0	255-115-102-255
1899	1.0	255-176-26-229
1900	4.0	255-207-149-0
1901	4.0	255-207-149-0
1902	4.0	255-207-149-0
1904	4.0	255-207-149-0
1905	4.0	255-207-149-0
1907	4.0	255-207-149-0
1908	4.0	255-207-149-0
1909	4.0	255-207-149-0
1911	7.0	255-139-83-37
1912	6.0	255-251-118-111
1913	8.0	255-200-255-0
1917	6.0	255-251-118-111
1918	6.0	255-251-118-111
1919	4.0	255-207-149-0
1920	4.0	255-207-149-0
1921	4.0	255-207-149-0
1922	4.0	255-207-149-0
1923	4.0	255-207-149-0
1924	4.0	255-207-149-0
1925	4.0	255-207-149-0
1927	4.0	255-207-149-0
1928	4.0	255-207-149-0
1929	4.0	255-207-149-0
1930	4.0	255-207-149-0
1931	4.0	255-207-149-0
1932	2.0	255-166-250-255
1933	6.0	255-251-118-111
1934	6.0	255-251-118-111
1935	6.0	255-251-118-111
1936	6.0	255-251-118-111
1938	4.0	255-207-149-0
1939	4.0	255-207-149-0
1941	4.0	255-207-149-0
1942	4.0	255-207-149-0
1945	6.0	255-251-118-111
1948	6.0	255-251-118-111
1949	6.0	255-251-118-111
1950	6.0	255-251-118-111
1952	6.0	255-251-118-111
1954	9.0	255-255-203-255
1956	10.0	255-55-0-49
1958	4.0	255-207-149-0
1959	2.0	255-166-250-255
1960	2.0	255-166-250-255
1961	2.0	255-166-250-255
1962	2.0	255-166-250-255
1963	2.0	255-166-250-255
1967	6.0	255-251-118-111
1969	2.0	255-166-250-255
1970	2.0	255-166-250-255
1971	2.0	255-166-250-255
1973	2.0	255-166-250-255
1974	2.0	255-166-250-255
1975	2.0	255-166-250-255
1978	2.0	255-166-250-255
1980	1.0	255-176-26-229
1981	1.0	255-176-26-229
1983	4.0	255-207-149-0
1984	4.0	255-207-149-0
1985	4.0	255-207-149-0
1988	4.0	255-207-149-0
1989	4.0	255-207-149-0
1990	4.0	255-207-149-0
1991	4.0	255-207-149-0
1992	4.0	255-207-149-0
1994	4.0	255-207-149-0
1995	4.0	255-207-149-0
1996	4.0	255-207-149-0
1997	4.0	255-207-149-0
1998	4.0	255-207-149-0
1999	4.0	255-207-149-0
2000	1.0	255-176-26-229
2001	1.0	255-176-26-229
2002	7.0	255-139-83-37
2003	4.0	255-207-149-0
2004	4.0	255-207-149-0
2005	4.0	255-207-149-0
2006	4.0	255-207-149-0
2007	4.0	255-207-149-0
2008	4.0	255-207-149-0
2009	4.0	255-207-149-0
2010	4.0	255-207-149-0
2012	2.0	255-166-250-255
2013	2.0	255-166-250-255
2014	2.0	255-166-250-255
2017	7.0	255-139-83-37
2018	1.0	255-176-26-229
2019	7.0	255-139-83-37
2021	2.0	255-166-250-255
2022	2.0	255-166-250-255
2023	2.0	255-166-250-255
2024	2.0	255-166-250-255
2025	2.0	255-166-250-255
2026	2.0	255-166-250-255
2027	2.0	255-166-250-255
2029	1.0	255-176-26-229
2031	3.0	255-49-34-78
2032	1.0	255-176-26-229
2033	7.0	255-139-83-37
2035	6.0	255-251-118-111
2036	4.0	255-207-149-0
2037	2.0	255-166-250-255
2038	6.0	255-251-118-111
2039	2.0	255-166-250-255
2044	7.0	255-139-83-37
2045	4.0	255-207-149-0
2047	4.0	255-207-149-0
2048	4.0	255-207-149-0
2049	4.0	255-207-149-0
2050	4.0	255-207-149-0
2052	4.0	255-207-149-0
2053	4.0	255-207-149-0
2055	4.0	255-207-149-0
2056	4.0	255-207-149-0
2057	4.0	255-207-149-0
2058	7.0	255-139-83-37
2059	6.0	255-251-118-111
2060	7.0	255-139-83-37
2062	6.0	255-251-118-111
2063	8.0	255-200-255-0
2064	6.0	255-251-118-111
2065	6.0	255-251-118-111
2066	6.0	255-251-118-111
2067	6.0	255-251-118-111
2068	6.0	255-251-118-111
2069	6.0	255-251-118-111
2070	0.0	255-115-102-255
2071	6.0	255-251-118-111
2072	2.0	255-166-250-255
2075	4.0	255-207-149-0
2076	4.0	255-207-149-0
2077	4.0	255-207-149-0
2079	4.0	255-207-149-0
2080	4.0	255-207-149-0
2081	4.0	255-207-149-0
2082	4.0	255-207-149-0
2083	2.0	255-166-250-255
2084	6.0	255-251-118-111
2085	6.0	255-251-118-111
2086	6.0	255-251-118-111
2088	6.0	255-251-118-111
2089	6.0	255-251-118-111
2090	6.0	255-251-118-111
2091	6.0	255-251-118-111
2094	6.0	255-251-118-111
2095	6.0	255-251-118-111
2096	6.0	255-251-118-111
2097	6.0	255-251-118-111
2098	6.0	255-251-118-111
2101	4.0	255-207-149-0
2105	2.0	255-166-250-255
2109	2.0	255-166-250-255
2110	2.0	255-166-250-255
2111	6.0	255-251-118-111
2112	6.0	255-251-118-111
2113	6.0	255-251-118-111
2114	6.0	255-251-118-111
2115	6.0	255-251-118-111
2116	9.0	255-255-203-255
2117	2.0	255-166-250-255
2119	2.0	255-166-250-255
2120	2.0	255-166-250-255
2121	4.0	255-207-149-0
2122	2.0	255-166-250-255
2123	2.0	255-166-250-255
2126	6.0	255-251-118-111
2129	2.0	255-166-250-255
2131	2.0	255-166-250-255
2132	2.0	255-166-250-255
2133	2.0	255-166-250-255
2134	2.0	255-166-250-255
2135	2.0	255-166-250-255
2136	6.0	255-251-118-111
2137	2.0	255-166-250-255
2138	2.0	255-166-250-255
2139	6.0	255-251-118-111
2140	2.0	255-166-250-255
2143	6.0	255-251-118-111
2146	1.0	255-176-26-229
2147	1.0	255-176-26-229
2148	4.0	255-207-149-0
2149	2.0	255-166-250-255
2151	4.0	255-207-149-0
2154	4.0	255-207-149-0
2155	4.0	255-207-149-0
2156	4.0	255-207-149-0
2157	4.0	255-207-149-0
2161	2.0	255-166-250-255
2164	1.0	255-176-26-229
2167	4.0	255-207-149-0
2168	4.0	255-207-149-0
2169	4.0	255-207-149-0
2170	4.0	255-207-149-0
2173	2.0	255-166-250-255
2174	4.0	255-207-149-0
2175	2.0	255-166-250-255
2176	2.0	255-166-250-255
2180	1.0	255-176-26-229
2181	4.0	255-207-149-0
2183	2.0	255-166-250-255
2186	2.0	255-166-250-255
2190	4.0	255-207-149-0
2191	7.0	255-139-83-37
2192	4.0	255-207-149-0
2193	7.0	255-139-83-37
2194	2.0	255-166-250-255
2195	6.0	255-251-118-111
2196	6.0	255-251-118-111
2197	0.0	255-115-102-255
2199	6.0	255-251-118-111
2200	2.0	255-166-250-255
2204	7.0	255-139-83-37
2205	7.0	255-139-83-37
2207	4.0	255-207-149-0
2209	4.0	255-207-149-0
2210	4.0	255-207-149-0
2215	4.0	255-207-149-0
2216	7.0	255-139-83-37
2219	6.0	255-251-118-111
2220	6.0	255-251-118-111
2221	6.0	255-251-118-111
2228	4.0	255-207-149-0
2229	4.0	255-207-149-0
2230	4.0	255-207-149-0
2234	4.0	255-207-149-0
2235	4.0	255-207-149-0
2236	4.0	255-207-149-0
2237	6.0	255-251-118-111
2238	6.0	255-251-118-111
2239	6.0	255-251-118-111
2240	6.0	255-251-118-111
2241	2.0	255-166-250-255
2242	2.0	255-166-250-255
2245	4.0	255-207-149-0
2246	4.0	255-207-149-0
2248	2.0	255-166-250-255
2249	4.0	255-207-149-0
2250	2.0	255-166-250-255
2251	6.0	255-251-118-111
2252	6.0	255-251-118-111
2253	6.0	255-251-118-111
2255	6.0	255-251-118-111
2256	6.0	255-251-118-111
2257	6.0	255-251-118-111
2259	6.0	255-251-118-111
2261	9.0	255-255-203-255
2262	6.0	255-251-118-111
2263	9.0	255-255-203-255
2264	2.0	255-166-250-255
2265	9.0	255-255-203-255
2268	2.0	255-166-250-255
2269	2.0	255-166-250-255
2270	2.0	255-166-250-255
2272	2.0	255-166-250-255
2274	2.0	255-166-250-255
2278	2.0	255-166-250-255
2279	2.0	255-166-250-255
2281	6.0	255-251-118-111
2282	2.0	255-166-250-255
2284	2.0	255-166-250-255
2285	2.0	255-166-250-255
2286	2.0	255-166-250-255
2287	2.0	255-166-250-255
2288	2.0	255-166-250-255
2289	2.0	255-166-250-255
2292	2.0	255-166-250-255
2293	6.0	255-251-118-111
2294	2.0	255-166-250-255
2295	2.0	255-166-250-255
2296	2.0	255-166-250-255
2297	2.0	255-166-250-255
2298	2.0	255-166-250-255
2299	6.0	255-251-118-111
2304	2.0	255-166-250-255
2308	4.0	255-207-149-0
2309	7.0	255-139-83-37
2311	4.0	255-207-149-0
2312	4.0	255-207-149-0
2313	4.0	255-207-149-0
2317	4.0	255-207-149-0
2318	4.0	255-207-149-0
2319	4.0	255-207-149-0
2320	1.0	255-176-26-229
2321	4.0	255-207-149-0
2322	4.0	255-207-149-0
2323	4.0	255-207-149-0
2325	4.0	255-207-149-0
2326	4.0	255-207-149-0
2327	4.0	255-207-149-0
2328	2.0	255-166-250-255
2329	2.0	255-166-250-255
2330	2.0	255-166-250-255
2331	2.0	255-166-250-255
2332	2.0	255-166-250-255
2334	7.0	255-139-83-37
2337	4.0	255-207-149-0
2339	2.0	255-166-250-255
2340	2.0	255-166-250-255
2341	2.0	255-166-250-255
2345	7.0	255-139-83-37
2346	7.0	255-139-83-37
2348	4.0	255-207-149-0
2349	4.0	255-207-149-0
2350	6.0	255-251-118-111
2351	6.0	255-251-118-111
2352	6.0	255-251-118-111
2356	6.0	255-251-118-111
2357	6.0	255-251-118-111
2359	2.0	255-166-250-255
2361	11.0	255-104-60-255
2362	10.0	255-55-0-49
2363	11.0	255-104-60-255
2364	10.0	255-55-0-49
2368	4.0	255-207-149-0
2369	4.0	255-207-149-0
2371	4.0	255-207-149-0
2372	4.0	255-207-149-0
2373	4.0	255-207-149-0
2376	4.0	255-207-149-0
2377	4.0	255-207-149-0
2379	6.0	255-251-118-111
2383	8.0	255-200-255-0
2385	6.0	255-251-118-111
2386	6.0	255-251-118-111
2387	6.0	255-251-118-111
2388	6.0	255-251-118-111
2389	2.0	255-166-250-255
2391	2.0	255-166-250-255
2392	5.0	255-134-137-48
2394	4.0	255-207-149-0
2395	4.0	255-207-149-0
2396	4.0	255-207-149-0
2397	4.0	255-207-149-0
2399	6.0	255-251-118-111
2400	6.0	255-251-118-111
2401	6.0	255-251-118-111
2402	6.0	255-251-118-111
2403	6.0	255-251-118-111
2405	6.0	255-251-118-111
2406	2.0	255-166-250-255
2407	2.0	255-166-250-255
2409	4.0	255-207-149-0
2411	4.0	255-207-149-0
2412	4.0	255-207-149-0
2414	2.0	255-166-250-255
2415	2.0	255-166-250-255
2416	6.0	255-251-118-111
2418	6.0	255-251-118-111
2419	6.0	255-251-118-111
2420	6.0	255-251-118-111
2421	6.0	255-251-118-111
2422	6.0	255-251-118-111
2423	2.0	255-166-250-255
2424	2.0	255-166-250-255
2425	2.0	255-166-250-255
2426	2.0	255-166-250-255
2427	2.0	255-166-250-255
2428	2.0	255-166-250-255
2429	2.0	255-166-250-255
2430	6.0	255-251-118-111
2432	6.0	255-251-118-111
2433	6.0	255-251-118-111
2436	2.0	255-166-250-255
2437	2.0	255-166-250-255
2440	2.0	255-166-250-255
2441	2.0	255-166-250-255
2442	2.0	255-166-250-255
2443	2.0	255-166-250-255
2444	6.0	255-251-118-111
2445	6.0	255-251-118-111
2446	2.0	255-166-250-255
2447	6.0	255-251-118-111
2451	2.0	255-166-250-255
2452	2.0	255-166-250-255
2453	2.0	255-166-250-255
2457	10.0	255-55-0-49
2458	10.0	255-55-0-49
2460	7.0	255-139-83-37
2461	7.0	255-139-83-37
2462	10.0	255-55-0-49
2463	10.0	255-55-0-49
2464	10.0	255-55-0-49
2465	4.0	255-207-149-0
2466	4.0	255-207-149-0
2468	1.0	255-176-26-229
2473	4.0	255-207-149-0
2474	4.0	255-207-149-0
2475	4.0	255-207-149-0
2477	4.0	255-207-149-0
2478	4.0	255-207-149-0
2479	4.0	255-207-149-0
2480	4.0	255-207-149-0
2482	4.0	255-207-149-0
2483	2.0	255-166-250-255
2487	7.0	255-139-83-37
2491	4.0	255-207-149-0
2492	4.0	255-207-149-0
2493	4.0	255-207-149-0
2494	4.0	255-207-149-0
2495	4.0	255-207-149-0
2496	4.0	255-207-149-0
2499	1.0	255-176-26-229
2500	4.0	255-207-149-0
2502	4.0	255-207-149-0
2503	4.0	255-207-149-0
2504	2.0	255-166-250-255
2505	2.0	255-166-250-255
2506	2.0	255-166-250-255
2507	2.0	255-166-250-255
2508	11.0	255-104-60-255
2514	1.0	255-176-26-229
2515	1.0	255-176-26-229
2517	7.0	255-139-83-37
2520	7.0	255-139-83-37
2524	7.0	255-139-83-37
2525	6.0	255-251-118-111
2526	6.0	255-251-118-111
2527	6.0	255-251-118-111
2528	6.0	255-251-118-111
2529	6.0	255-251-118-111
2530	2.0	255-166-250-255
2531	6.0	255-251-118-111
2532	2.0	255-166-250-255
2533	2.0	255-166-250-255
2534	2.0	255-166-250-255
2540	4.0	255-207-149-0
2541	4.0	255-207-149-0
2542	4.0	255-207-149-0
2543	4.0	255-207-149-0
2544	4.0	255-207-149-0
2545	4.0	255-207-149-0
2546	4.0	255-207-149-0
2547	4.0	255-207-149-0
2550	6.0	255-251-118-111
2551	6.0	255-251-118-111
2552	6.0	255-251-118-111
2553	6.0	255-251-118-111
2555	6.0	255-251-118-111
2556	6.0	255-251-118-111
2557	6.0	255-251-118-111
2558	6.0	255-251-118-111
2561	4.0	255-207-149-0
2562	4.0	255-207-149-0
2564	4.0	255-207-149-0
2566	6.0	255-251-118-111
2567	6.0	255-251-118-111
2568	6.0	255-251-118-111
2569	2.0	255-166-250-255
2570	6.0	255-251-118-111
2571	6.0	255-251-118-111
2572	6.0	255-251-118-111
2574	6.0	255-251-118-111
2575	6.0	255-251-118-111
2577	6.0	255-251-118-111
2578	6.0	255-251-118-111
2579	6.0	255-251-118-111
2580	6.0	255-251-118-111
2581	6.0	255-251-118-111
2582	6.0	255-251-118-111
2583	9.0	255-255-203-255
2587	2.0	255-166-250-255
2588	2.0	255-166-250-255
2589	4.0	255-207-149-0
2590	4.0	255-207-149-0
2591	2.0	255-166-250-255
2592	2.0	255-166-250-255
2593	2.0	255-166-250-255
2594	2.0	255-166-250-255
2595	6.0	255-251-118-111
2596	6.0	255-251-118-111
2597	6.0	255-251-118-111
2598	6.0	255-251-118-111
2599	6.0	255-251-118-111
2600	6.0	255-251-118-111
2601	9.0	255-255-203-255
2608	2.0	255-166-250-255
2609	2.0	255-166-250-255
2610	2.0	255-166-250-255
2612	6.0	255-251-118-111
2613	2.0	255-166-250-255
2614	6.0	255-251-118-111
2615	9.0	255-255-203-255
2616	2.0	255-166-250-255
2620	2.0	255-166-250-255
2622	2.0	255-166-250-255
2623	2.0	255-166-250-255
2624	2.0	255-166-250-255
2625	2.0	255-166-250-255
2626	2.0	255-166-250-255
2627	2.0	255-166-250-255
2629	2.0	255-166-250-255
2630	6.0	255-251-118-111
2631	2.0	255-166-250-255
2632	2.0	255-166-250-255
2633	2.0	255-166-250-255
2636	2.0	255-166-250-255
2638	2.0	255-166-250-255
2645	4.0	255-207-149-0
2647	10.0	255-55-0-49
2649	4.0	255-207-149-0
2653	4.0	255-207-149-0
2654	4.0	255-207-149-0
2656	1.0	255-176-26-229
2657	4.0	255-207-149-0
2658	1.0	255-176-26-229
2659	4.0	255-207-149-0
2661	4.0	255-207-149-0
2662	4.0	255-207-149-0
2663	4.0	255-207-149-0
2664	4.0	255-207-149-0
2665	2.0	255-166-250-255
2666	2.0	255-166-250-255
2667	2.0	255-166-250-255
2668	2.0	255-166-250-255
2669	1.0	255-176-26-229
2670	4.0	255-207-149-0
2671	4.0	255-207-149-0
2672	4.0	255-207-149-0
2673	4.0	255-207-149-0
2675	2.0	255-166-250-255
2677	2.0	255-166-250-255
2678	1.0	255-176-26-229
2682	4.0	255-207-149-0
2683	4.0	255-207-149-0
2684	4.0	255-207-149-0
2685	2.0	255-166-250-255
2688	2.0	255-166-250-255
2689	2.0	255-166-250-255
2690	2.0	255-166-250-255
2691	2.0	255-166-250-255
2692	2.0	255-166-250-255
2693	2.0	255-166-250-255
2694	2.0	255-166-250-255
2695	2.0	255-166-250-255
2698	2.0	255-166-250-255
2701	10.0	255-55-0-49
2704	4.0	255-207-149-0
2706	7.0	255-139-83-37
2707	4.0	255-207-149-0
2708	6.0	255-251-118-111
2709	2.0	255-166-250-255
2710	6.0	255-251-118-111
2712	6.0	255-251-118-111
2714	2.0	255-166-250-255
2715	2.0	255-166-250-255
2716	2.0	255-166-250-255
2717	2.0	255-166-250-255
2718	2.0	255-166-250-255
2719	2.0	255-166-250-255
2721	7.0	255-139-83-37
2722	4.0	255-207-149-0
2723	4.0	255-207-149-0
2724	4.0	255-207-149-0
2725	6.0	255-251-118-111
2726	6.0	255-251-118-111
2727	6.0	255-251-118-111
2729	2.0	255-166-250-255
2730	2.0	255-166-250-255
2731	2.0	255-166-250-255
2733	4.0	255-207-149-0
2734	4.0	255-207-149-0
2735	4.0	255-207-149-0
2738	4.0	255-207-149-0
2739	4.0	255-207-149-0
2741	4.0	255-207-149-0
2742	4.0	255-207-149-0
2743	4.0	255-207-149-0
2745	6.0	255-251-118-111
2746	6.0	255-251-118-111
2747	6.0	255-251-118-111
2748	6.0	255-251-118-111
2753	4.0	255-207-149-0
2754	4.0	255-207-149-0
2756	2.0	255-166-250-255
2758	6.0	255-251-118-111
2759	6.0	255-251-118-111
2761	6.0	255-251-118-111
2763	6.0	255-251-118-111
2764	6.0	255-251-118-111
2765	9.0	255-255-203-255
2766	9.0	255-255-203-255
2768	9.0	255-255-203-255
2771	2.0	255-166-250-255
2774	2.0	255-166-250-255
2776	2.0	255-166-250-255
2777	2.0	255-166-250-255
2778	2.0	255-166-250-255
2779	2.0	255-166-250-255
2780	2.0	255-166-250-255
2781	2.0	255-166-250-255
2782	2.0	255-166-250-255
2783	2.0	255-166-250-255
2785	6.0	255-251-118-111
2786	6.0	255-251-118-111
2788	6.0	255-251-118-111
2789	6.0	255-251-118-111
2790	6.0	255-251-118-111
2791	6.0	255-251-118-111
2794	2.0	255-166-250-255
2795	2.0	255-166-250-255
2796	6.0	255-251-118-111
2797	6.0	255-251-118-111
2798	2.0	255-166-250-255
2802	2.0	255-166-250-255
2805	2.0	255-166-250-255
2807	2.0	255-166-250-255
2808	2.0	255-166-250-255
2810	2.0	255-166-250-255
2818	7.0	255-139-83-37
2820	4.0	255-207-149-0
2821	4.0	255-207-149-0
2822	10.0	255-55-0-49
2823	10.0	255-55-0-49
2824	7.0	255-139-83-37
2828	4.0	255-207-149-0
2829	4.0	255-207-149-0
2831	4.0	255-207-149-0
2832	4.0	255-207-149-0
2833	4.0	255-207-149-0
2834	2.0	255-166-250-255
2836	4.0	255-207-149-0
2838	7.0	255-139-83-37
2840	4.0	255-207-149-0
2841	4.0	255-207-149-0
2842	4.0	255-207-149-0
2843	2.0	255-166-250-255
2844	2.0	255-166-250-255
2845	2.0	255-166-250-255
2846	2.0	255-166-250-255
2847	2.0	255-166-250-255
2848	2.0	255-166-250-255
2849	2.0	255-166-250-255
2851	2.0	255-166-250-255
2852	2.0	255-166-250-255
2856	10.0	255-55-0-49
2859	7.0	255-139-83-37
2860	2.0	255-166-250-255
2861	2.0	255-166-250-255
2862	2.0	255-166-250-255
2864	2.0	255-166-250-255
2867	2.0	255-166-250-255
2868	2.0	255-166-250-255
2877	6.0	255-251-118-111
2878	2.0	255-166-250-255
2879	6.0	255-251-118-111
2880	6.0	255-251-118-111
2881	2.0	255-166-250-255
2883	2.0	255-166-250-255
2886	7.0	255-139-83-37
2887	7.0	255-139-83-37
2888	4.0	255-207-149-0
2889	4.0	255-207-149-0
2890	4.0	255-207-149-0
2895	6.0	255-251-118-111
2896	6.0	255-251-118-111
2897	6.0	255-251-118-111
2899	6.0	255-251-118-111
2900	6.0	255-251-118-111
2901	6.0	255-251-118-111
2903	6.0	255-251-118-111
2904	6.0	255-251-118-111
2905	6.0	255-251-118-111
2908	4.0	255-207-149-0
2909	4.0	255-207-149-0
2911	4.0	255-207-149-0
2912	2.0	255-166-250-255
2913	6.0	255-251-118-111
2915	6.0	255-251-118-111
2916	6.0	255-251-118-111
2917	6.0	255-251-118-111
2918	6.0	255-251-118-111
2919	6.0	255-251-118-111
2920	6.0	255-251-118-111
2921	6.0	255-251-118-111
2922	2.0	255-166-250-255
2923	2.0	255-166-250-255
2924	2.0	255-166-250-255
2926	2.0	255-166-250-255
2927	6.0	255-251-118-111
2928	6.0	255-251-118-111
2930	6.0	255-251-118-111
2933	9.0	255-255-203-255
2934	9.0	255-255-203-255
2935	2.0	255-166-250-255
2938	4.0	255-207-149-0
2939	2.0	255-166-250-255
2940	2.0	255-166-250-255
2941	2.0	255-166-250-255
2942	6.0	255-251-118-111
2943	6.0	255-251-118-111
2945	6.0	255-251-118-111
2947	6.0	255-251-118-111
2948	2.0	255-166-250-255
2949	6.0	255-251-118-111
2950	9.0	255-255-203-255
2953	2.0	255-166-250-255
2954	2.0	255-166-250-255
2955	6.0	255-251-118-111
2957	2.0	255-166-250-255
2958	6.0	255-251-118-111
2959	2.0	255-166-250-255
2963	2.0	255-166-250-255
2964	2.0	255-166-250-255
2966	2.0	255-166-250-255
2969	6.0	255-251-118-111
2972	5.0	255-134-137-48
2973	2.0	255-166-250-255
2984	4.0	255-207-149-0
2987	4.0	255-207-149-0
2988	4.0	255-207-149-0
2990	2.0	255-166-250-255
2992	10.0	255-55-0-49
2996	4.0	255-207-149-0
2998	4.0	255-207-149-0
2999	4.0	255-207-149-0
3005	2.0	255-166-250-255
3006	2.0	255-166-250-255
3007	10.0	255-55-0-49
3010	4.0	255-207-149-0
3012	4.0	255-207-149-0
3015	4.0	255-207-149-0
3017	2.0	255-166-250-255
3018	2.0	255-166-250-255
3019	2.0	255-166-250-255
3023	4.0	255-207-149-0
3024	11.0	255-104-60-255
3026	1.0	255-176-26-229
3028	4.0	255-207-149-0
3031	2.0	255-166-250-255
3032	2.0	255-166-250-255
3033	2.0	255-166-250-255
3034	2.0	255-166-250-255
3035	2.0	255-166-250-255
3036	2.0	255-166-250-255
3037	2.0	255-166-250-255
3038	2.0	255-166-250-255
3043	4.0	255-207-149-0
3044	4.0	255-207-149-0
3046	4.0	255-207-149-0
3047	6.0	255-251-118-111
3048	6.0	255-251-118-111
3049	2.0	255-166-250-255
3051	4.0	255-207-149-0
3054	4.0	255-207-149-0
3056	4.0	255-207-149-0
3057	4.0	255-207-149-0
3059	4.0	255-207-149-0
3060	4.0	255-207-149-0
3061	4.0	255-207-149-0
3062	6.0	255-251-118-111
3063	6.0	255-251-118-111
3064	6.0	255-251-118-111
3065	2.0	255-166-250-255
3066	2.0	255-166-250-255
3068	4.0	255-207-149-0
3069	4.0	255-207-149-0
3070	4.0	255-207-149-0
3071	4.0	255-207-149-0
3073	2.0	255-166-250-255
3074	6.0	255-251-118-111
3075	6.0	255-251-118-111
3077	6.0	255-251-118-111
3078	6.0	255-251-118-111
3079	6.0	255-251-118-111
3080	6.0	255-251-118-111
3081	6.0	255-251-118-111
3082	6.0	255-251-118-111
3084	4.0	255-207-149-0
3085	4.0	255-207-149-0
3087	2.0	255-166-250-255
3088	2.0	255-166-250-255
3089	6.0	255-251-118-111
3090	6.0	255-251-118-111
3091	6.0	255-251-118-111
3092	6.0	255-251-118-111
3093	6.0	255-251-118-111
3094	6.0	255-251-118-111
3095	6.0	255-251-118-111
3097	9.0	255-255-203-255
3098	9.0	255-255-203-255
3099	9.0	255-255-203-255
3101	2.0	255-166-250-255
3102	2.0	255-166-250-255
3103	2.0	255-166-250-255
3105	2.0	255-166-250-255
3106	2.0	255-166-250-255
3107	2.0	255-166-250-255
3108	2.0	255-166-250-255
3109	6.0	255-251-118-111
3110	6.0	255-251-118-111
3111	6.0	255-251-118-111
3112	6.0	255-251-118-111
3113	6.0	255-251-118-111
3116	9.0	255-255-203-255
3117	9.0	255-255-203-255
3118	2.0	255-166-250-255
3119	2.0	255-166-250-255
3120	2.0	255-166-250-255
3121	2.0	255-166-250-255
3122	2.0	255-166-250-255
3123	2.0	255-166-250-255
3125	2.0	255-166-250-255
3126	2.0	255-166-250-255
3127	6.0	255-251-118-111
3128	2.0	255-166-250-255
3129	2.0	255-166-250-255
3131	9.0	255-255-203-255
3133	2.0	255-166-250-255
3134	2.0	255-166-250-255
3135	2.0	255-166-250-255
3136	2.0	255-166-250-255
3137	2.0	255-166-250-255
3138	2.0	255-166-250-255
3142	10.0	255-55-0-49
3144	10.0	255-55-0-49
3146	2.0	255-166-250-255
3149	2.0	255-166-250-255
3151	11.0	255-104-60-255
3152	11.0	255-104-60-255
3153	4.0	255-207-149-0
3155	4.0	255-207-149-0
3157	11.0	255-104-60-255
3162	7.0	255-139-83-37
3163	4.0	255-207-149-0
3164	4.0	255-207-149-0
3165	4.0	255-207-149-0
3166	4.0	255-207-149-0
3168	4.0	255-207-149-0
3169	2.0	255-166-250-255
3170	2.0	255-166-250-255
3171	2.0	255-166-250-255
3172	2.0	255-166-250-255
3173	11.0	255-104-60-255
3182	4.0	255-207-149-0
3184	4.0	255-207-149-0
3186	2.0	255-166-250-255
3188	2.0	255-166-250-255
3189	2.0	255-166-250-255
3190	2.0	255-166-250-255
3191	2.0	255-166-250-255
3192	2.0	255-166-250-255
3202	1.0	255-176-26-229
3204	4.0	255-207-149-0
3205	4.0	255-207-149-0
3206	2.0	255-166-250-255
3208	2.0	255-166-250-255
3209	2.0	255-166-250-255
3212	2.0	255-166-250-255
3214	2.0	255-166-250-255
